,label,buyingvhigh,buyinghigh,buyingmed,maintvhigh,mainthigh,maintmed,doors5,doors4,doors3,persons5,persons4,lug_boot2,lug_boot1,safety2,safety1
1217,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1218,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1219,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True
1220,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
1221,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True
1222,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,True
1223,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1224,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
1225,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True
1226,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
1227,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True
1228,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True
1229,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False
1230,True,False,False,True,False,False,False,False,False,True,False,True,True,True,False,True
1231,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True
1232,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False
1233,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True
1234,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,True
1235,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False
1236,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,True
1237,True,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True
1238,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False
1239,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True
1240,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True
1241,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
1242,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
1243,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True
1244,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
1245,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True
1246,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True
1247,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False
1248,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,True
1249,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True
1250,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False
1251,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True
1252,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,True
1253,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False
1254,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True
1255,True,False,False,True,False,False,False,False,True,True,False,True,False,True,True,True
1256,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,False
1257,True,False,False,True,False,False,False,False,True,True,False,True,True,True,False,True
1258,True,False,False,True,False,False,False,False,True,True,False,True,True,True,True,True
1259,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False
1260,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True
1261,True,False,False,True,False,False,False,False,True,True,True,True,False,False,True,True
1262,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False,False
1263,True,False,False,True,False,False,False,False,True,True,True,True,False,True,False,True
1264,True,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True
1265,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False
1266,True,False,False,True,False,False,False,False,True,True,True,True,True,True,False,True
1267,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True
1268,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False
1269,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True
1270,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True
1271,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False
1272,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True
1273,False,False,False,True,False,False,False,True,True,True,False,False,False,True,True,True
1274,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False
1275,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,True
1276,False,False,False,True,False,False,False,True,True,True,False,False,True,True,True,True
1277,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False
1278,True,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True
1279,True,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True
1280,False,False,False,True,False,False,False,True,True,True,False,True,False,True,False,False
1281,True,False,False,True,False,False,False,True,True,True,False,True,False,True,False,True
1282,True,False,False,True,False,False,False,True,True,True,False,True,False,True,True,True
1283,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,False
1284,True,False,False,True,False,False,False,True,True,True,False,True,True,True,False,True
1285,True,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True
1286,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False
1287,True,False,False,True,False,False,False,True,True,True,True,True,False,False,False,True
1288,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,True
1289,False,False,False,True,False,False,False,True,True,True,True,True,False,True,False,False
1290,True,False,False,True,False,False,False,True,True,True,True,True,False,True,False,True
1291,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True,True
1292,False,False,False,True,False,False,False,True,True,True,True,True,True,True,False,False
1293,True,False,False,True,False,False,False,True,True,True,True,True,True,True,False,True
1294,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True
1295,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
1296,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True
1297,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True
1298,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False
1299,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True
1300,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True
1301,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False
1302,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True
1303,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True
1304,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False
1305,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True
1306,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True
1307,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
1308,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True
1309,True,False,False,False,True,True,True,False,False,False,False,True,False,True,True,True
1310,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False
1311,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True
1312,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True
1313,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False
1314,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,True
1315,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True
1316,False,False,False,False,True,True,True,False,False,False,True,True,False,True,False,False
1317,False,False,False,False,True,True,True,False,False,False,True,True,False,True,False,True
1318,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,True
1319,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False
1320,True,False,False,False,True,True,True,False,False,False,True,True,True,True,False,True
1321,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True
1322,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False
1323,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True
1324,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True
1325,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False
1326,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True
1327,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True,True
1328,False,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False
1329,False,False,False,False,True,True,True,False,False,True,False,False,True,True,False,True
1330,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,True
1331,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False
1332,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,True
1333,True,False,False,False,True,True,True,False,False,True,False,True,False,False,True,True
1334,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False
1335,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,True
1336,True,False,False,False,True,True,True,False,False,True,False,True,False,True,True,True
1337,False,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False
1338,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,True
1339,True,False,False,False,True,True,True,False,False,True,False,True,True,True,True,True
1340,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False
1341,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,True
1342,True,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True
1343,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,False
1344,True,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True
1345,True,False,False,False,True,True,True,False,False,True,True,True,False,True,True,True
1346,False,False,False,False,True,True,True,False,False,True,True,True,True,True,False,False
1347,True,False,False,False,True,True,True,False,False,True,True,True,True,True,False,True
1348,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True
1349,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False
1350,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True
1351,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True
1352,False,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False
1353,False,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True
1354,False,False,False,False,True,True,True,False,True,True,False,False,False,True,True,True
1355,False,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False
1356,False,False,False,False,True,True,True,False,True,True,False,False,True,True,False,True
1357,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True
1358,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False
1359,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True
1360,True,False,False,False,True,True,True,False,True,True,False,True,False,False,True,True
1361,False,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False
1362,True,False,False,False,True,True,True,False,True,True,False,True,False,True,False,True
1363,True,False,False,False,True,True,True,False,True,True,False,True,False,True,True,True
1364,False,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False
1365,True,False,False,False,True,True,True,False,True,True,False,True,True,True,False,True
1366,True,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True
1367,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False
1368,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,True
1369,True,False,False,False,True,True,True,False,True,True,True,True,False,False,True,True
1370,False,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False
1371,True,False,False,False,True,True,True,False,True,True,True,True,False,True,False,True
1372,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True
1373,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False
1374,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True
1375,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True
1376,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
1377,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True
1378,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True
1379,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False
1380,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True
1381,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True
1382,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False
1383,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,True
1384,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True
1385,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False
1386,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,True
1387,True,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True
1388,False,False,False,False,True,True,True,True,True,True,False,True,False,True,False,False
1389,True,False,False,False,True,True,True,True,True,True,False,True,False,True,False,True
1390,True,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True
1391,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,False
1392,True,False,False,False,True,True,True,True,True,True,False,True,True,True,False,True
1393,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True
1394,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False
1395,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True
1396,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True
1397,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False
1398,True,False,False,False,True,True,True,True,True,True,True,True,False,True,False,True
1399,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True
1400,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False
1401,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True
1402,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
1403,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
1404,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1405,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True
1406,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1407,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True
1408,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True
1409,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False
1410,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True
1411,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True
1412,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
1413,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
1414,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True
1415,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
1416,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True
1417,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True
1418,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False
1419,True,False,False,False,False,True,True,False,False,False,False,True,True,True,False,True
1420,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True
1421,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False
1422,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True
1423,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True
1424,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False
1425,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True
1426,True,False,False,False,False,True,True,False,False,False,True,True,False,True,True,True
1427,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False
1428,True,False,False,False,False,True,True,False,False,False,True,True,True,True,False,True
1429,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True
1430,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
1431,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
1432,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True
1433,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
1434,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True
1435,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True
1436,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False
1437,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True
1438,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True
1439,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False
1440,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True
1441,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True
1442,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
1443,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True
1444,True,False,False,False,False,True,True,False,False,True,False,True,False,True,True,True
1445,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False
1446,True,False,False,False,False,True,True,False,False,True,False,True,True,True,False,True
1447,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True
1448,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False
1449,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True
1450,True,False,False,False,False,True,True,False,False,True,True,True,False,False,True,True
1451,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False
1452,True,False,False,False,False,True,True,False,False,True,True,True,False,True,False,True
1453,True,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True
1454,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,False
1455,True,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True
1456,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True
1457,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False
1458,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True
1459,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True
1460,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False
1461,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True
1462,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True
1463,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False
1464,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,True
1465,False,False,False,False,False,True,True,False,True,True,False,False,True,True,True,True
1466,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False
1467,True,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True
1468,True,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True
1469,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False
1470,True,False,False,False,False,True,True,False,True,True,False,True,False,True,False,True
1471,True,False,False,False,False,True,True,False,True,True,False,True,False,True,True,True
1472,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False
1473,True,False,False,False,False,True,True,False,True,True,False,True,True,True,False,True
1474,True,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True
1475,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False
1476,True,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True
1477,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True
1478,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,False
1479,True,False,False,False,False,True,True,False,True,True,True,True,False,True,False,True
1480,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True
1481,False,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False
1482,True,False,False,False,False,True,True,False,True,True,True,True,True,True,False,True
1483,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True
1484,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False
1485,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True
1486,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,True
1487,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False
1488,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True
1489,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True
1490,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False
1491,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True
1492,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True
1493,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False
1494,True,False,False,False,False,True,True,True,True,True,False,True,False,False,False,True
1495,True,False,False,False,False,True,True,True,True,True,False,True,False,False,True,True
1496,False,False,False,False,False,True,True,True,True,True,False,True,False,True,False,False
1497,True,False,False,False,False,True,True,True,True,True,False,True,False,True,False,True
1498,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True
1499,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False
1500,True,False,False,False,False,True,True,True,True,True,False,True,True,True,False,True
1501,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True
1502,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False
1503,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True
1504,True,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True
1505,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False
1506,True,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True
1507,True,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True
1508,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False
1509,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True
1510,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True
1511,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1512,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1513,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
1514,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1515,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1516,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
1517,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
1518,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True
1519,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True
1520,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1521,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1522,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
1523,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1524,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
1525,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True
1526,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False
1527,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True
1528,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True
1529,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
1530,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
1531,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True
1532,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1533,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True
1534,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True
1535,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False
1536,True,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True
1537,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True
1538,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1539,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1540,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1541,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1542,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
1543,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True
1544,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
1545,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True
1546,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True
1547,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
1548,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
1549,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True
1550,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
1551,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True
1552,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True
1553,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False
1554,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True
1555,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True
1556,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False
1557,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True
1558,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,True
1559,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False
1560,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False,True
1561,True,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True
1562,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False
1563,True,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True
1564,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True
1565,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
1566,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
1567,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True
1568,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False
1569,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True
1570,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True
1571,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False
1572,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True
1573,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True
1574,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
1575,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True
1576,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True
1577,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
1578,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True
1579,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,True
1580,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False
1581,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True
1582,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True
1583,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False
1584,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True
1585,True,False,False,False,False,False,True,False,True,True,True,True,False,False,True,True
1586,False,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False
1587,True,False,False,False,False,False,True,False,True,True,True,True,False,True,False,True
1588,True,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True
1589,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False
1590,True,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True
1591,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True
1592,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False
1593,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True
1594,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True
1595,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False
1596,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True
1597,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True
1598,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False
1599,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,True
1600,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True
1601,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False
1602,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,True
1603,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True
1604,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False
1605,True,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True
1606,True,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True
1607,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False
1608,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True
1609,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True
1610,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False
1611,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True
1612,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True
1613,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False
